code,origin_gidx,signal_gidx,lag_days,p60v_strong
4478,1133791,1133792,1,False
4478,1133899,1133903,4,False
4478,1134419,1134422,3,False
4478,1134440,1134440,0,False
4478,1134872,1134875,3,False
4478,1134880,1134884,4,False
4478,1134929,1134936,7,False
4480,1135888,1135888,0,False
4480,1136023,1136027,4,False
4480,1136159,1136160,1,False
4480,1136189,1136189,0,False
4480,1136339,1136344,5,False
4483,1136772,1136782,10,False
4483,1136791,1136791,0,True
4483,1136910,1136912,2,False
4483,1137837,1137841,4,False
4483,1137972,1137974,2,False
4493,1138793,1138793,0,False
4493,1138969,1138974,5,False
4493,1139485,1139485,0,False
4493,1139497,1139500,3,False
4493,1139503,1139509,6,True
4493,1139531,1139538,7,False
4499,1139795,1139795,0,False
4499,1139894,1139900,6,False
4499,1139946,1139948,2,False
4499,1140343,1140348,5,False
4499,1140833,1140839,6,False
4499,1140923,1140924,1,False
4502,1141026,1141036,10,False
4502,1141182,1141183,1,False
4502,1141189,1141192,3,False
4502,1141751,1141757,6,False
4502,1141791,1141799,8,False
4502,1141831,1141832,1,False
4502,1141983,1141992,9,False
4502,1142016,1142016,0,False
4502,1142095,1142095,0,False
4502,1142232,1142236,4,False
4502,1142431,1142433,2,False
4502,1142437,1142437,0,False
4502,1142792,1142797,5,False
4502,1142804,1142804,0,False
4502,1142916,1142917,1,False
4502,1143195,1143196,1,False
4502,1143198,1143198,0,False
4502,1143475,1143481,6,False
4502,1143515,1143519,4,False
4502,1143635,1143640,5,False
4502,1143649,1143651,2,True
4502,1143977,1143979,2,False
4502,1143983,1143991,8,False
4502,1144095,1144105,10,False
4502,1144168,1144176,8,False
4502,1144669,1144675,6,False
4502,1144697,1144705,8,False
4502,1144943,1144951,8,False
4502,1145007,1145007,0,True
4502,1145207,1145207,0,False
4502,1145492,1145495,3,False
4502,1145583,1145589,6,False
4502,1145681,1145683,2,False
4502,1145817,1145818,1,False
4502,1145936,1145936,0,False
4502,1146077,1146084,7,False
4502,1146243,1146248,5,False
4502,1146412,1146420,8,False
4502,1146572,1146574,2,False
4502,1146643,1146643,0,False
4502,1146904,1146912,8,False
4502,1147172,1147172,0,False
4502,1147178,1147181,3,False
4502,1147402,1147405,3,False
4502,1147765,1147769,4,False
4502,1147888,1147888,0,False
4502,1147932,1147932,0,True
4502,1148066,1148068,2,False
4502,1148084,1148084,0,True
4502,1148386,1148396,10,False
4502,1148595,1148603,8,False
4503,1148794,1148794,0,False
4503,1148878,1148882,4,False
4503,1148887,1148892,5,False
4503,1148982,1148982,0,False
4503,1148987,1148987,0,True
4503,1149092,1149095,3,False
4503,1149323,1149323,0,False
4503,1149409,1149411,2,False
4503,1149597,1149597,0,False
4503,1149642,1149646,4,False
4503,1149655,1149665,10,False
4503,1149791,1149795,4,False
4503,1149864,1149865,1,False
4503,1150015,1150025,10,False
4503,1150174,1150174,0,False
4503,1150601,1150601,0,False
4503,1151211,1151212,1,False
4503,1151241,1151244,3,False
4503,1151261,1151269,8,False
4503,1151310,1151317,7,False
4503,1151407,1151407,0,False
4503,1151799,1151804,5,False
4503,1151906,1151911,5,False
4503,1152199,1152204,5,False
4503,1152443,1152444,1,False
4503,1152777,1152777,0,False
4503,1152782,1152782,0,False
4503,1153022,1153025,3,False
4503,1153285,1153294,9,False
4503,1153553,1153554,1,False
4503,1153561,1153567,6,True
4503,1153733,1153735,2,False
4503,1153775,1153778,3,False
4503,1153856,1153856,0,False
4503,1154013,1154023,10,False
4503,1154144,1154144,0,True
4503,1154184,1154191,7,False
4503,1154432,1154433,1,False
4503,1154440,1154442,2,False
4503,1154946,1154947,1,False
4503,1155025,1155035,10,False
4503,1155093,1155098,5,False
4503,1155602,1155603,1,False
4503,1156165,1156167,2,False
4503,1156182,1156182,0,True
4506,1156638,1156639,1,False
4506,1156824,1156826,2,False
4506,1156878,1156879,1,False
4506,1156926,1156926,0,False
4506,1156969,1156972,3,False
4506,1157012,1157018,6,False
4506,1157088,1157093,5,False
4506,1157521,1157527,6,False
4506,1158039,1158039,0,False
4506,1159004,1159004,0,False
4506,1159107,1159117,10,False
4506,1159172,1159180,8,False
4506,1159878,1159879,1,False
4506,1159947,1159955,8,False
4506,1160271,1160273,2,False
4506,1160280,1160280,0,False
4506,1160483,1160484,1,False
4506,1160589,1160590,1,False
4506,1160828,1160832,4,False
4506,1160844,1160853,9,False
4506,1160989,1160995,6,False
4506,1162064,1162070,6,False
4506,1162087,1162087,0,True
4506,1162272,1162275,3,False
4506,1162375,1162377,2,False
4506,1163093,1163096,3,False
4507,1164408,1164409,1,False
4507,1164416,1164422,6,False
4507,1164588,1164589,1,False
4507,1164677,1164677,0,False
4507,1164739,1164742,3,False
4507,1164777,1164777,0,True
4507,1164858,1164863,5,False
4507,1164884,1164887,3,False
4507,1165183,1165193,10,False
4507,1165210,1165210,0,True
4507,1165218,1165221,3,False
4507,1165226,1165226,0,False
4507,1165258,1165258,0,True
4507,1165302,1165302,0,False
4507,1165306,1165306,0,False
4507,1165343,1165343,0,False
4507,1165488,1165492,4,False
4507,1166941,1166949,8,False
4507,1167272,1167279,7,False
4507,1167742,1167742,0,False
4507,1167929,1167934,5,False
4507,1167984,1167985,1,False
4507,1168976,1168976,0,False
4507,1169069,1169071,2,False
4507,1169273,1169275,2,False
4507,1169352,1169355,3,False
4507,1169429,1169436,7,False
4507,1169773,1169776,3,False
4507,1169840,1169844,4,False
4507,1170034,1170036,2,False
4507,1170042,1170043,1,False
4507,1170045,1170048,3,False
4507,1170157,1170157,0,False
4507,1170282,1170283,1,False
4507,1170348,1170358,10,False
4507,1170566,1170567,1,False
4507,1170671,1170681,10,False
4507,1170776,1170777,1,False
4507,1170807,1170807,0,False
4507,1170920,1170922,2,False
4507,1170931,1170931,0,False
4507,1170997,1170998,1,False
4507,1171013,1171015,2,False
4507,1171381,1171391,10,False
4507,1171788,1171798,10,False
4507,1171813,1171814,1,False
4507,1171823,1171833,10,False
4507,1171900,1171901,1,False
4519,1172462,1172462,0,False
4519,1172745,1172752,7,False
4519,1172799,1172801,2,False
4519,1173010,1173017,7,False
4519,1173194,1173203,9,False
4519,1173256,1173263,7,False
4519,1173640,1173641,1,True
4519,1173745,1173749,4,False
4519,1174225,1174226,1,False
4519,1174403,1174403,0,False
4519,1174455,1174455,0,True
4519,1174613,1174616,3,False
4519,1174876,1174881,5,False
4519,1175063,1175067,4,False
4519,1175655,1175659,4,False
4519,1175756,1175757,1,False
4519,1176097,1176097,0,False
4519,1176110,1176110,0,False
4519,1176116,1176123,7,False
4519,1176574,1176575,1,False
4519,1176850,1176850,0,False
4519,1177019,1177028,9,False
4519,1177063,1177063,0,False
4519,1177071,1177077,6,False
4519,1177176,1177180,4,False
4519,1177472,1177477,5,True
4519,1177595,1177600,5,False
4519,1177710,1177710,0,False
4519,1178034,1178036,2,False
4519,1178203,1178203,0,True
4519,1178242,1178243,1,False
4519,1178726,1178733,7,False
4519,1179175,1179180,5,False
4519,1179245,1179250,5,False
4519,1179649,1179649,0,False
4523,1180047,1180056,9,False
4523,1180094,1180094,0,False
4523,1180098,1180098,0,False
4523,1180291,1180292,1,False
4523,1180387,1180389,2,False
4523,1180448,1180451,3,False
4523,1181002,1181002,0,False
4523,1181068,1181068,0,False
4523,1181071,1181071,0,False
4523,1181073,1181073,0,False
4523,1181349,1181351,2,False
4523,1181494,1181502,8,False
4523,1181594,1181595,1,False
4523,1181600,1181600,0,False
4523,1181637,1181642,5,False
4523,1181660,1181660,0,False
4523,1181662,1181662,0,False
4523,1181718,1181718,0,True
4523,1181725,1181727,2,False
4523,1182119,1182119,0,False
4523,1182236,1182236,0,False
4523,1182240,1182240,0,True
4523,1182365,1182370,5,False
4523,1182612,1182619,7,False
4523,1182687,1182687,0,True
4523,1182715,1182717,2,False
4523,1182921,1182928,7,False
4523,1183265,1183265,0,False
4523,1183272,1183272,0,False
4523,1183322,1183326,4,False
4523,1183545,1183551,6,False
4523,1183573,1183583,10,False
4523,1183662,1183665,3,False
4523,1183900,1183901,1,False
4523,1183930,1183935,5,False
4523,1184028,1184029,1,False
4523,1184299,1184303,4,False
4523,1184309,1184309,0,False
4523,1184433,1184434,1,False
4523,1184513,1184516,3,False
4523,1184609,1184615,6,False
4523,1184624,1184628,4,True
4523,1184667,1184671,4,False
4523,1184769,1184770,1,False
4523,1184788,1184788,0,False
4523,1185316,1185316,0,False
4523,1185350,1185350,0,True
4523,1185595,1185600,5,False
4523,1186947,1186957,10,False
4523,1187192,1187192,0,False
4527,1187864,1187866,2,False
4527,1187903,1187904,1,False
4527,1188146,1188147,1,False
4527,1188268,1188268,0,False
4527,1188340,1188341,1,False
4527,1188521,1188521,0,False
4527,1188699,1188705,6,False
4527,1189042,1189042,0,True
4527,1189099,1189104,5,False
4527,1189113,1189113,0,False
4527,1189184,1189189,5,False
4527,1190023,1190025,2,False
4527,1190216,1190220,4,False
4527,1190269,1190269,0,False
4527,1190275,1190276,1,False
4527,1190419,1190419,0,False
4527,1190457,1190461,4,False
4527,1190872,1190874,2,False
4527,1190949,1190949,0,True
4527,1191048,1191048,0,False
4527,1191094,1191102,8,False
4527,1191151,1191161,10,True
4527,1191304,1191307,3,False
4527,1191537,1191542,5,False
4527,1191798,1191800,2,False
4527,1191875,1191875,0,True
4527,1192248,1192257,9,False
4527,1192350,1192350,0,False
4527,1192412,1192416,4,False
4527,1192438,1192440,2,False
4527,1192603,1192605,2,False
4527,1192721,1192723,2,False
4527,1193256,1193265,9,False
4527,1193387,1193397,10,False
4527,1193494,1193499,5,False
4527,1193696,1193703,7,False
4527,1193712,1193719,7,False
4527,1193855,1193865,10,False
4527,1193937,1193938,1,False
4527,1193985,1193986,1,False
4527,1194015,1194015,0,False
4527,1194296,1194297,1,False
4527,1195267,1195270,3,False
4527,1195274,1195274,0,False
4527,1195337,1195343,6,False
4528,1195492,1195492,0,False
4528,1195505,1195505,0,False
4528,1195742,1195751,9,False
4528,1195772,1195773,1,False
4528,1195957,1195957,0,False
4528,1196111,1196111,0,False
4528,1196128,1196138,10,False
4528,1196288,1196288,0,False
4528,1196381,1196386,5,False
4528,1196390,1196395,5,False
4528,1196814,1196823,9,False
4528,1196834,1196834,0,False
4528,1196871,1196873,2,False
4528,1196961,1196961,0,True
4528,1196967,1196967,0,False
4528,1197179,1197181,2,False
4528,1197197,1197198,1,False
4528,1197208,1197208,0,False
4528,1197221,1197221,0,False
4528,1197226,1197232,6,False
4528,1197327,1197333,6,False
4528,1197622,1197624,2,False
4528,1197637,1197642,5,False
4528,1197700,1197703,3,False
4528,1197713,1197713,0,False
4528,1197770,1197780,10,False
4528,1198008,1198011,3,False
4528,1198095,1198096,1,False
4528,1198198,1198199,1,False
4528,1198283,1198284,1,False
4528,1198461,1198466,5,False
4528,1198493,1198494,1,False
4528,1198528,1198538,10,False
4528,1198640,1198650,10,False
4528,1198819,1198823,4,False
4528,1198828,1198828,0,False
4528,1199735,1199742,7,False
4528,1200394,1200402,8,True
4528,1200476,1200483,7,False
4528,1200562,1200570,8,False
4528,1200572,1200572,0,False
4528,1201111,1201113,2,False
4528,1201755,1201764,9,False
4528,1202314,1202316,2,False
4528,1202618,1202619,1,True
4528,1202906,1202908,2,False
4528,1203005,1203007,2,False
4530,1203265,1203272,7,False
4530,1203426,1203426,0,False
4530,1203439,1203440,1,False
4530,1204211,1204212,1,False
4530,1204343,1204345,2,False
4530,1204723,1204730,7,False
4530,1204830,1204840,10,False
4530,1204900,1204900,0,True
4530,1205175,1205177,2,False
4530,1205205,1205207,2,False
4530,1205974,1205980,6,False
4530,1206231,1206231,0,False
4530,1206348,1206348,0,False
4530,1206491,1206501,10,False
4530,1207268,1207269,1,False
4530,1207309,1207318,9,False
4530,1207632,1207633,1,False
4530,1207743,1207744,1,False
4530,1207848,1207849,1,False
4530,1208179,1208179,0,False
4530,1208498,1208500,2,False
4530,1208977,1208984,7,False
4530,1209595,1209596,1,False
4530,1210131,1210131,0,False
4530,1210516,1210524,8,False
4530,1210800,1210802,2,False
4530,1210840,1210843,3,False
4536,1211197,1211198,1,True
4536,1211208,1211209,1,True
4536,1211228,1211234,6,False
4536,1211314,1211324,10,False
4536,1211617,1211620,3,False
4536,1211988,1211996,8,False
4536,1212054,1212054,0,False
4536,1212057,1212057,0,True
4536,1212089,1212098,9,True
4536,1212399,1212409,10,False
4536,1212640,1212645,5,False
4536,1213030,1213038,8,False
4536,1214250,1214253,3,False
4536,1214509,1214513,4,False
4536,1214603,1214604,1,False
4536,1214620,1214627,7,False
4536,1214667,1214674,7,False
4536,1214766,1214767,1,False
4536,1215009,1215011,2,False
4536,1215153,1215155,2,False
4536,1215379,1215382,3,False
4536,1215399,1215405,6,True
4536,1215412,1215412,0,False
4536,1215414,1215414,0,False
4536,1215545,1215550,5,False
4536,1215596,1215596,0,False
4536,1215663,1215669,6,False
4536,1215683,1215683,0,True
4536,1215774,1215777,3,False
4536,1215868,1215875,7,False
4536,1215930,1215940,10,False
4536,1215945,1215945,0,False
4536,1216050,1216056,6,False
4536,1216396,1216397,1,False
4536,1217118,1217118,0,False
4536,1217547,1217552,5,False
4536,1218131,1218135,4,False
4536,1218287,1218288,1,False
4536,1218319,1218320,1,False
4543,1218978,1218983,5,False
4543,1219095,1219095,0,False
4543,1219173,1219173,0,False
4543,1219339,1219340,1,False
4543,1219854,1219860,6,True
4543,1220140,1220142,2,False
4543,1220381,1220390,9,False
4543,1220417,1220418,1,False
4543,1220818,1220822,4,False
4543,1220827,1220827,0,False
4543,1221143,1221152,9,False
4543,1221214,1221217,3,False
4543,1221422,1221422,0,False
4543,1221737,1221745,8,False
4543,1221859,1221859,0,False
4543,1221872,1221872,0,False
4543,1221907,1221908,1,False
4543,1221960,1221970,10,False
4543,1221992,1221992,0,True
4543,1222463,1222464,1,True
4543,1222834,1222835,1,False
4543,1223116,1223122,6,False
4543,1223162,1223172,10,False
4543,1223209,1223212,3,False
4543,1223283,1223284,1,False
4543,1223333,1223341,8,False
4543,1223363,1223366,3,False
4543,1223470,1223479,9,False
4543,1223715,1223719,4,False
4543,1223721,1223722,1,False
4543,1223786,1223787,1,False
4543,1223878,1223882,4,False
4543,1223904,1223904,0,True
4543,1224075,1224078,3,False
4543,1224473,1224474,1,False
4543,1224489,1224489,0,True
4543,1224500,1224500,0,False
4543,1224503,1224506,3,False
4543,1225061,1225066,5,False
4543,1225074,1225074,0,False
4543,1225079,1225079,0,False
4543,1225188,1225192,4,False
4543,1225533,1225536,3,False
4543,1225795,1225801,6,False
4543,1225811,1225811,0,True
4544,1227725,1227731,6,False
4544,1227733,1227734,1,False
4544,1227916,1227917,1,False
4544,1228279,1228286,7,False
4544,1228574,1228575,1,False
4544,1228966,1228971,5,False
4544,1229267,1229271,4,False
4544,1229770,1229771,1,False
4544,1229861,1229863,2,False
4544,1229899,1229899,0,True
4544,1229902,1229903,1,False
4544,1230091,1230096,5,False
4544,1230463,1230465,2,False
4544,1230527,1230528,1,False
4544,1230540,1230540,0,True
4544,1230612,1230619,7,False
4544,1230680,1230680,0,False
4544,1230926,1230927,1,False
4544,1231133,1231135,2,False
4544,1231461,1231465,4,False
4544,1231544,1231548,4,False
4544,1231567,1231570,3,False
4544,1231588,1231589,1,False
4544,1231717,1231724,7,False
4544,1231996,1231998,2,False
4544,1232100,1232106,6,False
4544,1232646,1232651,5,False
4544,1232907,1232911,4,False
4544,1233235,1233238,3,False
4544,1233251,1233251,0,False
4544,1233417,1233421,4,False
4544,1233444,1233444,0,False
4544,1233554,1233554,0,False
4544,1233709,1233710,1,False
4544,1233937,1233940,3,False
4544,1233946,1233946,0,False
4544,1234107,1234110,3,False
4565,1234449,1234456,7,False
4565,1234713,1234716,3,False
4565,1235578,1235586,8,False
4565,1235810,1235810,0,False
4565,1236067,1236067,0,False
4565,1236455,1236457,2,False
4565,1237476,1237479,3,False
4565,1237502,1237502,0,True
4565,1237756,1237763,7,False
4565,1238683,1238684,1,False
4565,1238748,1238754,6,True
4565,1239025,1239034,9,False
4568,1239575,1239578,3,False
4568,1239644,1239648,4,False
4568,1239707,1239707,0,False
4568,1239717,1239717,0,True
4568,1239791,1239793,2,False
4568,1239825,1239835,10,False
4568,1240017,1240017,0,False
4568,1240164,1240165,1,False
4568,1240379,1240384,5,False
4568,1240718,1240722,4,False
4568,1241443,1241444,1,False
4568,1241483,1241484,1,False
4568,1241489,1241491,2,False
4568,1242048,1242051,3,False
4568,1242634,1242644,10,False
4568,1243091,1243097,6,False
4568,1243416,1243417,1,False
4568,1243563,1243566,3,False
4568,1243594,1243596,2,False
4568,1243678,1243684,6,False
4568,1243781,1243783,2,False
4578,1244580,1244580,0,False
4578,1244807,1244810,3,False
4578,1244933,1244938,5,False
4578,1244955,1244955,0,False
4578,1244959,1244961,2,True
4578,1245229,1245235,6,False
4578,1245245,1245245,0,False
4578,1245534,1245544,10,False
4578,1245558,1245559,1,False
4578,1245572,1245574,2,False
4578,1245842,1245842,0,False
4578,1246197,1246199,2,False
4578,1246205,1246205,0,False
4578,1246272,1246280,8,False
4578,1246574,1246575,1,False
4578,1247303,1247313,10,False
4578,1247535,1247538,3,False
4578,1247545,1247545,0,True
4578,1247550,1247559,9,True
4578,1247574,1247577,3,False
4578,1247873,1247874,1,False
4587,1248315,1248315,0,False
4587,1248557,1248557,0,False
4587,1248696,1248696,0,False
4587,1248821,1248823,2,False
4587,1248885,1248888,3,False
4587,1248902,1248902,0,True
4587,1249024,1249026,2,False
4587,1249063,1249063,0,False
4587,1249188,1249189,1,False
4587,1249475,1249480,5,False
4587,1249790,1249795,5,False
4587,1250405,1250405,0,False
4587,1250437,1250437,0,False
4587,1250798,1250804,6,False
4587,1251236,1251236,0,False
4592,1251555,1251565,10,False
4592,1251636,1251639,3,False
4592,1251839,1251848,9,False
4592,1251975,1251975,0,False
4592,1252088,1252088,0,False
4592,1253446,1253446,0,False
4612,1254344,1254350,6,False
4612,1254933,1254943,10,False
