cnt_60_above,n,rev5_drop3,rev10_drop5,down20_ge10,avg_ret5,avg_ret20
246,19,0.5789473684210527,0.5263157894736842,0.3684210526315789,-0.0028110311203549967,0.07686174913210907
247,19,0.631578947368421,0.5263157894736842,0.3157894736842105,-0.0038023912329839815,0.0770859627399623
248,19,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.019590280336498806,0.09043121044692216
249,18,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.018294384885396548,0.08358886368030717
250,18,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.027866024082502733,0.097322463265321
251,18,0.5,0.3888888888888889,0.16666666666666666,0.03345055075400819,0.11331792477860553
252,18,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.0497481383241408,0.10663791533347265
253,18,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.04412854438489592,0.08503036650109327
254,17,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.05335523579652076,0.10338650803722672
255,17,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.03360587590709013,0.06803741130506419
256,17,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.029089141852891614,0.07942434567483399
257,17,0.47058823529411764,0.4117647058823529,0.29411764705882354,0.006409587310330693,0.04394527274848173
258,17,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.0006053969575265808,0.04628053202933397
259,16,0.6875,0.625,0.375,-0.005412800235283413,0.0671276217157151
260,15,0.6666666666666666,0.6,0.26666666666666666,0.018127440528900102,0.0714869606955793
261,14,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.02190927749782597,0.03772292707418196
262,14,0.5,0.35714285714285715,0.2857142857142857,0.029434475415978434,0.02956735752747477
263,14,0.6428571428571429,0.42857142857142855,0.2857142857142857,0.02657021501901862,0.025217943931532007
264,14,0.5714285714285714,0.5,0.2857142857142857,0.019099957048847743,0.021937047189144392
265,14,0.7142857142857143,0.5,0.42857142857142855,0.022548737315199907,0.013728751030007489
266,14,0.6428571428571429,0.5714285714285714,0.5,0.02212522372147931,0.009788808385057095
267,14,0.5714285714285714,0.5714285714285714,0.5,0.011052960645212042,-0.015795514350239088
268,14,0.5,0.5714285714285714,0.6428571428571429,0.0125031279801958,-0.0242587655127082
269,14,0.5,0.5,0.6428571428571429,0.018193933615363207,-0.010996162956106417
270,14,0.6428571428571429,0.5714285714285714,0.6428571428571429,-0.01621235216356654,-0.024147060738511687
271,14,0.7142857142857143,0.7142857142857143,0.6428571428571429,-0.008385283442181297,-0.04064820480046714
272,13,0.6923076923076923,0.6153846153846154,0.6153846153846154,-0.013999944518904081,-0.0032415548717277596
273,13,0.7692307692307693,0.6153846153846154,0.5384615384615384,-0.006192294397317695,0.010577762727312564
274,13,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.01878427024303588,0.009691087093074825
275,12,0.4166666666666667,0.4166666666666667,0.5,0.0250658118572618,0.01359477575435226
276,12,0.5833333333333334,0.5,0.5,0.009172246433820253,0.030418891235188372
